Case Label,Case ID,Transcript,Position,Input Token,Model True Prediction (Top K + Prob Sum),Layer,Baseline (logit-lens),Pure ASR,Mixed 50/50,Pure QA
QA held-out example,VAL_QA_000,eat ,81,<|AUDIO|>,man | 伐 | functions | vo | 间 (sum: 0.64),0,泰 | 共生 | 深知 | よう | 笼 (sum: 0.13),tridges | <|10.76|> | <|3.08|> | <|3.09|> | [ (sum: 0.12),嘉宾 | 插座 | 丰满 | � | 引用 (sum: 0.08),嘉宾 | 丰满 | 恰当 | 亭 | 违法违规 (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,81,<|AUDIO|>,man | 伐 | functions | vo | 间 (sum: 0.64),2,泰 | よう | 能把 | 共生 | 笼 (sum: 0.11),Pl | 无所 | 排 | 属实 | s (sum: 0.10),� | figure | 违法违规 | 保 | plet (sum: 0.07),<|midi_pitch_26|> | isObject | 科学发展 | kijken | 违法违规 (sum: 0.04)
QA held-out example,VAL_QA_000,eat ,81,<|AUDIO|>,man | 伐 | functions | vo | 间 (sum: 0.64),4,能把 | 泰 | 笼 | よう | rev (sum: 0.14),Pl | 无所 | relevant | p | � (sum: 0.08),� | 保 | 违法违规 | ACHER | rapper (sum: 0.07),<|midi_pitch_26|> | .HandleFunc | 违法违规 | 睦 | イス (sum: 0.03)
QA held-out example,VAL_QA_000,eat ,81,<|AUDIO|>,man | 伐 | functions | vo | 间 (sum: 0.64),6,深知 | 能把 | rev | 泰 | REV (sum: 0.13),[ | 保 | Pl | 良 | P (sum: 0.10),保 | � | 万物 | 违法违规 | 管理工作 (sum: 0.09),违法违规 | イス | 万物 | 偃 | .HandleFunc (sum: 0.04)
QA held-out example,VAL_QA_000,eat ,81,<|AUDIO|>,man | 伐 | functions | vo | 间 (sum: 0.64),8,深知 | �数 | 益 | 能把 | 笼 (sum: 0.08),[ | p | 凉 | tr | Pl (sum: 0.10),� | 深知 | 凉 | 会见 | 童 (sum: 0.09),� | 童 | 会见 | 睦 | 深知 (sum: 0.04)
QA held-out example,VAL_QA_000,eat ,81,<|AUDIO|>,man | 伐 | functions | vo | 间 (sum: 0.64),10,益 | 深知 | 错过了 | 掏 | 捉 (sum: 0.12),[ | p | 凉 | 流失 | 保 (sum: 0.13),� | 流失 | 零 | 保 | plet (sum: 0.07),零 | � | 深知 | plet | CSV (sum: 0.04)
QA held-out example,VAL_QA_000,eat ,81,<|AUDIO|>,man | 伐 | functions | vo | 间 (sum: 0.64),12,深知 | 益 | пат | rev | 类别 (sum: 0.14),[ | t | many | in | as (sum: 0.14),深知 | 零 | 无意 | 义务 | � (sum: 0.10),无意 | 深知 | DAO | 零 | 义务 (sum: 0.07)
QA held-out example,VAL_QA_000,eat ,81,<|AUDIO|>,man | 伐 | functions | vo | 间 (sum: 0.64),14,rev | 类别 | 则是 | 深知 | 则 (sum: 0.10),深知 | [ | t | earth | 就跟 (sum: 0.16),深知 | 零 | 司 | 童 | 保 (sum: 0.13),深知 | ası | rapper | 碍 | )[- (sum: 0.04)
QA held-out example,VAL_QA_000,eat ,81,<|AUDIO|>,man | 伐 | functions | vo | 间 (sum: 0.64),16,则是 | 则 | 自主 | 类别 | rev (sum: 0.08),深知 | my | t | earth | I (sum: 0.16),深知 | 司 | 管理工作 | 海绵 | 降至 (sum: 0.08),� | rapper | 司 | )[- | sth (sum: 0.04)
QA held-out example,VAL_QA_000,eat ,81,<|AUDIO|>,man | 伐 | functions | vo | 间 (sum: 0.64),18,胶囊 | 则 | 初 | 过得 | 则是 (sum: 0.10), | 深知 | 说自己 | 不懈 | 黄金 (sum: 0.15),说自己 | � | 取出 | 深知 | 补偿 (sum: 0.07),됨 | � | 取出 | � | ServletException (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,81,<|AUDIO|>,man | 伐 | functions | vo | 间 (sum: 0.64),20,则 | 彩 | 深知 | 童 | 则是 (sum: 0.17), | 深知 | 彩 | 司 | 命名 (sum: 0.16),彩 | 取出 | 说自己 | 司 | 深知 (sum: 0.10),彩 | ş | <|endoftime|> | 说自己 | DAO (sum: 0.05)
QA held-out example,VAL_QA_000,eat ,81,<|AUDIO|>,man | 伐 | functions | vo | 间 (sum: 0.64),22, | 评论 | 初 | 玉 | 建立健全 (sum: 0.09),玉 | <|endoftime|> |  | 鸡汤 | im (sum: 0.16),<|endoftime|> | 取出 | ump | 说什么 | 说自己 (sum: 0.19),<|endoftime|> | ump | 说什么 | 斯顿 | 取出 (sum: 0.17)
QA held-out example,VAL_QA_000,eat ,81,<|AUDIO|>,man | 伐 | functions | vo | 间 (sum: 0.64),24,祭 |  | 空 | 武 | 玉 (sum: 0.12),im | 零 | 鸡汤 | 取出 | <|endoftime|> (sum: 0.08),取出 | <|endoftime|> | 孩 | 零 | 说自己 (sum: 0.11),<|endoftime|> | 取出 | 孩 | 说自己 | 说什么 (sum: 0.10)
QA held-out example,VAL_QA_000,eat ,81,<|AUDIO|>,man | 伐 | functions | vo | 间 (sum: 0.64),26, | 空 |  | towards |  (sum: 0.13),Cur |  | 尴尬 | .. | 零 (sum: 0.10),尴尬 | 零 | Cur | 说什么 | <|endoftime|> (sum: 0.07),<|endoftime|> | 尴尬 | Penn | 脸 | 说什么 (sum: 0.07)
QA held-out example,VAL_QA_000,eat ,81,<|AUDIO|>,man | 伐 | functions | vo | 间 (sum: 0.64),28, |  | . | P |  (sum: 0.38),乖乖 | 塞 | 龙 | 鸡汤 | im (sum: 0.10),ng | 尴尬 | 乖乖 | �� | 释 (sum: 0.09),ng | 尴尬 | 释 | �� | 销毁 (sum: 0.13)
QA held-out example,VAL_QA_000,eat ,81,<|AUDIO|>,man | 伐 | functions | vo | 间 (sum: 0.64),30, | man |  |  | ma (sum: 0.27),man |  | v |  | 龙 (sum: 0.24),man |  | <|im_end|> |  | 龙 (sum: 0.15),man | <|im_end|> | media |  | ng (sum: 0.12)
QA held-out example,VAL_QA_000,eat ,94,<|AUDIO|>,end | o | source |  | 机械 (sum: 0.22),0,benefici | .*?) | либо | 呼唤 | brand (sum: 0.13),<|0.00|> | 或者是 | 来自于 | himself | 他知道 (sum: 0.25),来自于 | <|0.00|> | 反抗 | himself | 或者是 (sum: 0.14),一本书 | 用户提供 | 不影响 | 亭 | 逃离 (sum: 0.04)
QA held-out example,VAL_QA_000,eat ,94,<|AUDIO|>,end | o | source |  | 机械 (sum: 0.22),2,benefici | .*?) | 呼唤 | brand | 走过 (sum: 0.12),<|0.00|> | 他知道 | himself | 乐观 | 呐 (sum: 0.34),问他 | 乐观 | 反抗 | himself | 额外 (sum: 0.08),一本书 | xpath | 违法违规 | 逊 | 尔 (sum: 0.03)
QA held-out example,VAL_QA_000,eat ,94,<|AUDIO|>,end | o | source |  | 机械 (sum: 0.22),4,benefici | .*?) | 密切 | 遥 | 走过 (sum: 0.11),呐 | himself | <|0.00|> | 生素 | 乐观 (sum: 0.15),ural | 问他 | 乐观 | xpath | 生素 (sum: 0.06),helt | 不影响 | xpath | 增值服务 | 违法违规 (sum: 0.03)
QA held-out example,VAL_QA_000,eat ,94,<|AUDIO|>,end | o | source |  | 机械 (sum: 0.22),6,benefici | 可靠的 | .*?) | 走过 | Golden (sum: 0.12),himself | 他说 | 乐观 | 他知道 | 的声音 (sum: 0.12),ural | 乐观 | 问他 | 他说 | himself (sum: 0.08),增值服务 | 哝 | 种种 | 不影响 | 违法 (sum: 0.03)
QA held-out example,VAL_QA_000,eat ,94,<|AUDIO|>,end | o | source |  | 机械 (sum: 0.22),8,可靠的 | 走过 | 遥 | 查看更多 | 密切 (sum: 0.14),橄榄 | (;;) | 乐观 | 剃 | 他说 (sum: 0.09),担保 | 乐观 | 均匀 | 橄榄 | 窒息 (sum: 0.09),担保 | 创造 | 均匀 | 力求 | 额外 (sum: 0.10)
QA held-out example,VAL_QA_000,eat ,94,<|AUDIO|>,end | o | source |  | 机械 (sum: 0.22),10,查看更多 | 可靠 | 遥 | 走过 | 可靠的 (sum: 0.25),他自己 | 他说 | 因为他 | himself | <|0.00|> (sum: 0.60),乐观 | 可靠 | 他自己 | 担保 | 他说 (sum: 0.19),担保 | 均匀 | 旷 | 可靠 | 乐观 (sum: 0.11)
QA held-out example,VAL_QA_000,eat ,94,<|AUDIO|>,end | o | source |  | 机械 (sum: 0.22),12,遥 | <|0.00|> | 可靠 | 可靠的 | 查看更多 (sum: 0.13),<|0.00|> | 他说 | 因为他 | himself | 迁移 (sum: 0.48),乐观 | himself | 因为他 | ural | 零 (sum: 0.07),零 | 担保 | 抵御 | 抗衡 | 蒂 (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,94,<|AUDIO|>,end | o | source |  | 机械 (sum: 0.22),14,遥 | меча | 旮 | iah | Pres (sum: 0.05),<|0.00|> | 他说 | 也没有 | 他又 | (;;) (sum: 0.54),第二次 | 也没有 | 乐观 | 他自己 | span (sum: 0.06),索赔 | span | 创造 | 的一部分 | 细节 (sum: 0.08)
QA held-out example,VAL_QA_000,eat ,94,<|AUDIO|>,end | o | source |  | 机械 (sum: 0.22),16,遥 | ting | Pres | iah | 舢 (sum: 0.09),他自己 | 看得 | <|0.00|> | 第二次 | �能 (sum: 0.14),ting | span | 可靠 | 他自己 | 第二次 (sum: 0.13),ting | span | � | 索赔 | tr (sum: 0.14)
QA held-out example,VAL_QA_000,eat ,94,<|AUDIO|>,end | o | source |  | 机械 (sum: 0.22),18,iah | 旱 | 炕 | 之力 | 旮 (sum: 0.15),相亲 | 可靠 | 他自己 | 局部 | himself (sum: 0.14),ting | 可靠 | 其中包括 | 火爆 | 机 (sum: 0.21),ting | � | 可靠 | 恶意 | 火爆 (sum: 0.22)
QA held-out example,VAL_QA_000,eat ,94,<|AUDIO|>,end | o | source |  | 机械 (sum: 0.22),20,看得 |  | iah | 送到 | 都没有 (sum: 0.19),0 | 看得 | heard | 嘀 | instance (sum: 0.14),ting | 看得 | 菲尔 | 细节 | 可靠 (sum: 0.13),ting | 阶段 | 恶意 | ial | 细节 (sum: 0.12)
QA held-out example,VAL_QA_000,eat ,94,<|AUDIO|>,end | o | source |  | 机械 (sum: 0.22),22, |  | 看得 | ender |  (sum: 0.13),pig |  | Pr | 0 | shore (sum: 0.13),ial | ting | 顶 | pig | 其中包括 (sum: 0.08),阶段 | ial | 顶 | 创造 | ai (sum: 0.11)
QA held-out example,VAL_QA_000,eat ,94,<|AUDIO|>,end | o | source |  | 机械 (sum: 0.22),24, | ise | ial | ting | . (sum: 0.32),pig | 猪 | Pig | ial | direction (sum: 0.93),pig | ial | Pig | ting | 猪 (sum: 0.74),ial | pig | ting | 创造 | ian (sum: 0.39)
QA held-out example,VAL_QA_000,eat ,94,<|AUDIO|>,end | o | source |  | 机械 (sum: 0.22),26,pig | ise | 猪 | ial |  (sum: 0.31),pig | 猪 | Pig | ial | 猪肉 (sum: 0.98),pig | 猪 | Pig | ial | 猪肉 (sum: 0.95),pig | ial | 猪 | Pig | ting (sum: 0.67)
QA held-out example,VAL_QA_000,eat ,94,<|AUDIO|>,end | o | source |  | 机械 (sum: 0.22),28,o |  | p | P | re (sum: 0.57),pig | p | re | o | ial (sum: 0.51),pig | ial | 物 | ian | ia (sum: 0.29),pig | ial | ian | 物 | �� (sum: 0.13)
QA held-out example,VAL_QA_000,eat ,94,<|AUDIO|>,end | o | source |  | 机械 (sum: 0.22),30,o |  | end | p |  (sum: 0.31),o | p | end |  | distant (sum: 0.47),o | end | p | distant | ial (sum: 0.23),o | ial | direction | end | distant (sum: 0.10)
QA held-out example,VAL_QA_000,eat ,108,<|AUDIO|>,ia | iation | 实物 | back | ng (sum: 0.68),0,ia | 朵 | 见过 | ins | 腐 (sum: 0.50),就在 | 或者是 | <|endoftext|> | difference | 另一位 (sum: 0.17),遗忘 | 或者是 | 的声音 | 嘉宾 | 战斗 (sum: 0.09),♯ | 用户提供 | 组织 | 推送 | 一本书 (sum: 0.04)
QA held-out example,VAL_QA_000,eat ,108,<|AUDIO|>,ia | iation | 实物 | back | ng (sum: 0.68),2,ia | 朵 | 见过 | ins | 腐 (sum: 0.48),itself | 接触到 | 接触 | 拂 | 清洁 (sum: 0.08),拂 | 阡 | 反抗 | 哝 | Passion (sum: 0.06),哝 | isObject | allback | ilenames | 雀 (sum: 0.05)
QA held-out example,VAL_QA_000,eat ,108,<|AUDIO|>,ia | iation | 实物 | back | ng (sum: 0.68),4,ia | 见过 | ins | 做不到 | 单位 (sum: 0.42),写字 | . | <|endoftext|> | ab | angu (sum: 0.08),阡 | 国会 | 拂 | 驷 | Passion (sum: 0.05),哝 | 时间节点 | 雀 | allback | isObject (sum: 0.05)
QA held-out example,VAL_QA_000,eat ,108,<|AUDIO|>,ia | iation | 实物 | back | ng (sum: 0.68),6,ia | ins | 见过 | unre | 可靠的 (sum: 0.32),. | 的声音 | 写字 | ab | 橄榄 (sum: 0.12),国会 | 的声音 | stone | 违法 | 阡 (sum: 0.06),时间节点 | 哝 | allback | 貝 | 雀 (sum: 0.04)
QA held-out example,VAL_QA_000,eat ,108,<|AUDIO|>,ia | iation | 实物 | back | ng (sum: 0.68),8,ia | 可靠的 | ins | 见过 | 做不到 (sum: 0.23),抽烟 | 写字 | !== | 回来了 | 渠道 (sum: 0.10),!== | 本身 | 力求 | 国会 | 市场规模 (sum: 0.10),力求 | 市场规模 | 反抗 | 零 | 本身 (sum: 0.15)
QA held-out example,VAL_QA_000,eat ,108,<|AUDIO|>,ia | iation | 实物 | back | ng (sum: 0.68),10,可靠的 | 做不到 | 见过 | ia | 力求 (sum: 0.16),写字 | 说的是 | 回来了 | 渠道 | 自身 (sum: 0.10),力求 | 自身 | 零 | 本身 | 说的是 (sum: 0.13),零 | 力求 | 市场规模 | 反抗 | ivo (sum: 0.16)
QA held-out example,VAL_QA_000,eat ,108,<|AUDIO|>,ia | iation | 实物 | back | ng (sum: 0.68),12,可靠的 | 芷 | 见过 | ia | 喝酒 (sum: 0.16),的声音 | 摩 | 说的是 | 写字 | 声响 (sum: 0.11),零 | 摩 | 力求 | 说的是 | 爪 (sum: 0.15),零 | 爪 | 分级 | 力求 | 本身 (sum: 0.17)
QA held-out example,VAL_QA_000,eat ,108,<|AUDIO|>,ia | iation | 实物 | back | ng (sum: 0.68),14,ia | 芷 | 见过 | 武 | 全社会 (sum: 0.11),的声音 | 写字 | 干净 | 熨 | 上看 (sum: 0.09),摩 | 地面 | 说的是 | 国会 | 细节 (sum: 0.05),加速 | 零 | 谅解 | 力求 | 盾 (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,108,<|AUDIO|>,ia | iation | 实物 | back | ng (sum: 0.68),16,ia | 更低 | 武 | ins | ica (sum: 0.13),的声音 | 熨 | 声音 | 声响 | 呼和 (sum: 0.19),熨 | 零 | ting | 声音 | 的声音 (sum: 0.06),加速 | 零 | 本身 | 记 | 返回 (sum: 0.10)
QA held-out example,VAL_QA_000,eat ,108,<|AUDIO|>,ia | iation | 实物 | back | ng (sum: 0.68),18,ia | ica | 武 | 国会 | ins (sum: 0.13),写字 | 地面 | 嘀 | ting | 谢 (sum: 0.10),地面 | 零 | ting | 滑 | 谢 (sum: 0.16),地面 | 零 | 放松 | 滑 | ting (sum: 0.15)
QA held-out example,VAL_QA_000,eat ,108,<|AUDIO|>,ia | iation | 实物 | back | ng (sum: 0.68),20,ia |  | ry | 国会 | 武 (sum: 0.31),嘀 | 交流 | 地面 | ting | 抽烟 (sum: 0.14),地面 | 交流 | 滑 | ting | 本身 (sum: 0.14),地面 | 滑 | 本身 | 来源 | 发出 (sum: 0.11)
QA held-out example,VAL_QA_000,eat ,108,<|AUDIO|>,ia | iation | 实物 | back | ng (sum: 0.68),22, | ia | connection | E | ac (sum: 0.23),pig | 猪 | connection | 外部 | . (sum: 0.39),pig | 猪 | connection | 滑 | 外部 (sum: 0.17),滑 | iness | 终结 | 盾 | 本身 (sum: 0.11)
QA held-out example,VAL_QA_000,eat ,108,<|AUDIO|>,ia | iation | 实物 | back | ng (sum: 0.68),24,pig | 猪 |  | D | ia (sum: 0.42),pig | 猪 | Pig | pigs | 自由 (sum: 0.97),pig | 猪 | Pig | 挤 | pigs (sum: 0.87),pig | Pig | 猪 | 挤 | iness (sum: 0.44)
QA held-out example,VAL_QA_000,eat ,108,<|AUDIO|>,ia | iation | 实物 | back | ng (sum: 0.68),26,pig | P | 猪 | o | D (sum: 0.56),pig | 猪 | Pig | 猪肉 | pigs (sum: 0.99),pig | 猪 | Pig | pig | 猪肉 (sum: 0.98),pig | 猪 | Pig | pig | 挤 (sum: 0.76)
QA held-out example,VAL_QA_000,eat ,108,<|AUDIO|>,ia | iation | 实物 | back | ng (sum: 0.68),28,p | P |  | o | O (sum: 0.67),p | pig | ia | P | o (sum: 0.73),pig | ia | Pig | farmer | 自由 (sum: 0.43),pig | Pig | ia | iness | pig (sum: 0.16)
QA held-out example,VAL_QA_000,eat ,108,<|AUDIO|>,ia | iation | 实物 | back | ng (sum: 0.68),30,ia |  | O | f | D (sum: 0.31),ia | 基金管理 | p | silent | farmer (sum: 0.27),ia | 基金管理 | iation | 法庭 | farmer (sum: 0.24),ia | 法庭 | iation | 嗓 | 基金管理 (sum: 0.20)
QA held-out example,VAL_QA_000,eat ,122,<|AUDIO|>,di | label | ien | 标签 | Di (sum: 0.25),0,同 | 盼 | 倔 | 思索 | yü (sum: 0.13),或者是 | 呐 | 是不是 | 笑声 | 的声音 (sum: 0.24),或者是 | 也许是 | 笑声 | 的声音 | 呐 (sum: 0.12),通风 | 反转 | zg | 逊 | PASS (sum: 0.04)
QA held-out example,VAL_QA_000,eat ,122,<|AUDIO|>,di | label | ien | 标签 | Di (sum: 0.25),2,同 | <|0.01|> | 倔 | 思索 | OUNTRY (sum: 0.13),呐 | 乐观 | 但它 | 倾 | 对他 (sum: 0.40),也许是 | 通风 | 乐观 | 那个人 | )?. (sum: 0.16),也许是 | 通风 | 尔 | 反转 | )?. (sum: 0.05)
QA held-out example,VAL_QA_000,eat ,122,<|AUDIO|>,di | label | ien | 标签 | Di (sum: 0.25),4,同 | <|0.01|> | 倔 | 系列 | 啁 (sum: 0.10),呐 | 但它 | 乐观 | 那个人 |  (sum: 0.41),通风 | 也许是 | 那个人 | 呐 | 笑声 (sum: 0.14),用户提供 | 也许是 | 尔 | 通风 | 不影响 (sum: 0.05)
QA held-out example,VAL_QA_000,eat ,122,<|AUDIO|>,di | label | ien | 标签 | Di (sum: 0.25),6,倔 | 同 | 系列 | <|0.01|> | 啁 (sum: 0.15),乐观 | 但它 | 笑声 | 呐 | . (sum: 0.14),也许是 | 笑声 | 通风 | 宾 | 乐观 (sum: 0.13),用户提供 | 也许是 | 不影响 | 存储 | 通风 (sum: 0.05)
QA held-out example,VAL_QA_000,eat ,122,<|AUDIO|>,di | label | ien | 标签 | Di (sum: 0.25),8,初步 | 倔 | 啁 | 同 | 一定是 (sum: 0.13),哄 | 但它 | 让它 | 呐 | 不可能 (sum: 0.12),也许是 | 做不到 | 哄 | 可靠 | 稳妥 (sum: 0.11),可靠 | 也许是 | 做不到 | 摩 | 稳妥 (sum: 0.07)
QA held-out example,VAL_QA_000,eat ,122,<|AUDIO|>,di | label | ien | 标签 | Di (sum: 0.25),10,初步 | 啁 | 倔 | itta | 同 (sum: 0.11),但它 | 哄 | 它 | 它的 | 通风 (sum: 0.15),哄 | 可靠 | 做不到 | 也许是 | 通风 (sum: 0.13),也许是 | 可靠 | 斯基 | 做不到 | ABCDEFGHIJKLMNOPQRSTUVWXYZ (sum: 0.09)
QA held-out example,VAL_QA_000,eat ,122,<|AUDIO|>,di | label | ien | 标签 | Di (sum: 0.25),12,初步 | 啁 | 保险 | itta | 盼 (sum: 0.10),(;;) | 哄 | 通风 | 古城 |  (sum: 0.10),哄 | 也许是 | 通风 | 可靠 | 做不到 (sum: 0.11),也许是 | ABCDEFGHIJKLMNOPQRSTUVWXYZ | 哄 | 可靠 | 斯基 (sum: 0.08)
QA held-out example,VAL_QA_000,eat ,122,<|AUDIO|>,di | label | ien | 标签 | Di (sum: 0.25),14,啁 | 初步 | 天下 | 行 | 保险 (sum: 0.13),蜂蜜 |  | 古城 | 可靠 | (;;) (sum: 0.08),可靠 | 蜂蜜 | 也许是 | ？ |  (sum: 0.08),可靠 | 也许是 | 📝 | ABCDEFGHIJKLMNOPQRSTUVWXYZ | 🤔 (sum: 0.09)
QA held-out example,VAL_QA_000,eat ,122,<|AUDIO|>,di | label | ien | 标签 | Di (sum: 0.25),16,者 | 行 | 奉 | 初步 | 天下 (sum: 0.13), | 应对 | 相亲 | 不可能 | 古城 (sum: 0.10),可靠 | 应对 | 也许是 | 田野 | ？ (sum: 0.06),可靠 | 也许是 | ify | 📝 | 断裂 (sum: 0.10)
QA held-out example,VAL_QA_000,eat ,122,<|AUDIO|>,di | label | ien | 标签 | Di (sum: 0.25),18,行 | 者 | 奉 | 恭 | 初步 (sum: 0.39), |  | 也可能 | 域 | 或许 (sum: 0.25), | ？ | )?. | 或许 |  (sum: 0.08),也许是 | 鲁 | 尔 | )?. | ify (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,122,<|AUDIO|>,di | label | ien | 标签 | Di (sum: 0.25),20,行 | 者 | 决定 | 恭 | 部分 (sum: 0.18),separ | 不可能 |  | 一部分 | 部分 (sum: 0.10),separ | separation | yer | 一部分 |  (sum: 0.10),separ | yer | separation | 尔 | bond (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,122,<|AUDIO|>,di | label | ien | 标签 | Di (sum: 0.25),22,分开 | 讲 | 决定 | 了许多 | 行 (sum: 0.13),一部分 | 不可能 | boundaries | boundary | 固 (sum: 0.14),一部分 | boundaries | 不可能 | 分开 | 颗粒 (sum: 0.08),ar | 颗粒 | 一部分 | 区别 | ian (sum: 0.05)
QA held-out example,VAL_QA_000,eat ,122,<|AUDIO|>,di | label | ien | 标签 | Di (sum: 0.25),24,讲 | 必然 | ics | or | ian (sum: 0.13),必然 | 固 | 一部分 | ian | 离 (sum: 0.11),ian | 索取 | 一部分 | 讲 | ar (sum: 0.10),ian | 索取 | ar | 讲 | 颗粒 (sum: 0.16)
QA held-out example,VAL_QA_000,eat ,122,<|AUDIO|>,di | label | ien | 标签 | Di (sum: 0.25),26,y | s | 1 | 讲 | m (sum: 0.25),pig | ian | d | 必然 | 思考 (sum: 0.07),ian | pig | Pig | 帝国 | ink (sum: 0.09),ian | pig | ien | 讲 | 帝国 (sum: 0.11)
QA held-out example,VAL_QA_000,eat ,122,<|AUDIO|>,di | label | ien | 标签 | Di (sum: 0.25),28,s | y | d | m |  (sum: 0.60),d | 固 | 的人 | s | Det (sum: 0.10),离 | Det | d | 固 | pig (sum: 0.05),ian | 离 | Det | 割 | pig (sum: 0.04)
QA held-out example,VAL_QA_000,eat ,122,<|AUDIO|>,di | label | ien | 标签 | Di (sum: 0.25),30,di | Di | s | Det | d (sum: 0.52),di | s | d | Di | in (sum: 0.46),di | Di | d | s | s (sum: 0.28),di | 离 | Di | <|im_end|> | s (sum: 0.13)
QA held-out example,VAL_QA_000,eat ,136,<|AUDIO|>,<|im_end|> | and | background | to | statement (sum: 0.36),0,<|0.01|> | <|4.07|> | <|4.11|> | 致癌 | 也算 (sum: 0.27),或者是 | 乐观 | 可能是 | 就在 | 洗干净 (sum: 0.23),或者是 | <|0.00|> | 用户提供 | 乐观 | 遗忘 (sum: 0.12),tako | <|im_end|> | sóc | 用户提供 | 治病 (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,136,<|AUDIO|>,<|im_end|> | and | background | to | statement (sum: 0.36),2,<|0.01|> | 致癌 | <|4.07|> | 小麦 | <|4.11|> (sum: 0.39),乐观 | 那样 | 声响 | 场 | 或者是 (sum: 0.12),彈 | 乐观 | 声响 | работка | 的那一 (sum: 0.09),貝 | Use | 快樂 | 彈 | tako (sum: 0.07)
QA held-out example,VAL_QA_000,eat ,136,<|AUDIO|>,<|im_end|> | and | background | to | statement (sum: 0.36),4,<|0.01|> | 致癌 | 小麦 | 导弹 | 词 (sum: 0.29),那样 | 刚好 | ics | 显示 | 场 (sum: 0.10),彈 | 煦 | 喱 | 貝 | 那个人 (sum: 0.06),貝 | tako | 煦 | Use | 逊 (sum: 0.05)
QA held-out example,VAL_QA_000,eat ,136,<|AUDIO|>,<|im_end|> | and | background | to | statement (sum: 0.36),6,ics | <|0.01|> | 词 | 致癌 | 小麦 (sum: 0.25),垒 | ics | 官员 | 做的事 | 那样 (sum: 0.17),煦 | ics | 极 | 乐观 | 抗体 (sum: 0.07),貝 | 煦 | tako | <|im_end|> | 逊 (sum: 0.07)
QA held-out example,VAL_QA_000,eat ,136,<|AUDIO|>,<|im_end|> | and | background | to | statement (sum: 0.36),8,词 | ics | <|0.01|> | 致癌 | 薪 (sum: 0.14),不可能 | 垒 | ics | 洗手 | 官员 (sum: 0.13),ics | 抗体 | 垒 | 无意 | 不见 (sum: 0.09),不见 | ći | 忌 | 抗体 | 无意 (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,136,<|AUDIO|>,<|im_end|> | and | background | to | statement (sum: 0.36),10,词 | ics | 致癌 | 小麦 | 醇 (sum: 0.09),不可能 | 洗手 | 它的 | 官员 | 其它 (sum: 0.21),抗体 | 官员 | 不可能 | 它的 | 估算 (sum: 0.07),忌 | 无意 | 出轨 | 輔 | ivo (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,136,<|AUDIO|>,<|im_end|> | and | background | to | statement (sum: 0.36),12,insky | 词 | 全民 | Shield | 糖 (sum: 0.10),官员 | 睫毛 | 抗体 | 吃什么 | 棵树 (sum: 0.08),抗体 | 而后 | 睫毛 | 敏锐 | 官员 (sum: 0.06),MagicMock | 忌 | 而后 | 輔 | 出轨 (sum: 0.04)
QA held-out example,VAL_QA_000,eat ,136,<|AUDIO|>,<|im_end|> | and | background | to | statement (sum: 0.36),14,insky | <|0.01|> | 全民 | 小麦 | ola (sum: 0.11),官员 | 谢 | 推动 | 灵敏 | 其它 (sum: 0.07),抗体 | 增值 | 官员 | 出轨 | 谢 (sum: 0.06),出轨 | MagicMock | 而后 | 忌 | 便是 (sum: 0.04)
QA held-out example,VAL_QA_000,eat ,136,<|AUDIO|>,<|im_end|> | and | background | to | statement (sum: 0.36),16,path | 防腐 | <|0.01|> | 导弹 | . (sum: 0.08),一笔 | 抗体 | 灵敏 | 职场 | 推动 (sum: 0.06),抗体 | 嗅 | ics | 忌 | 孤立 (sum: 0.06),MagicMock | 嗅 | 忌 | 吸取 | 抗体 (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,136,<|AUDIO|>,<|im_end|> | and | background | to | statement (sum: 0.36),18,路 | 防腐 | - | 工厂 | 合适 (sum: 0.09),ics | 必不可少 | 抗体 | 之外 | sounding (sum: 0.06),ics | 抗体 | 事 | 忌 | 必 (sum: 0.07),ics | 忌 | MagicMock | 事 | 逻辑 (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,136,<|AUDIO|>,<|im_end|> | and | background | to | statement (sum: 0.36),20, | ics | - | ity | ian (sum: 0.18),ics | iable | fright | als | 开花 (sum: 0.17),ics | als | 合适 | iable | 应注意 (sum: 0.14),ics | als | 合适 | MagicMock | 挑剔 (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,136,<|AUDIO|>,<|im_end|> | and | background | to | statement (sum: 0.36),22,- | 合适 | 辅助 | ics |  (sum: 0.27),ics | 之事 | sounding | 应注意 | . (sum: 0.29),ics | 合适 | 之事 | 必 | 辅助 (sum: 0.17),合适 | 辅助 | ics | 必 | MagicMock (sum: 0.09)
