Case Label,Case ID,Transcript,Position,Input Token,Model True Prediction (Top K + Prob Sum),Layer,Baseline (logit-lens),Pure ASR,Mixed 50/50,Pure QA
QA held-out example,VAL_QA_000, ,71,<|AUDIO|>,pig | 王国 | 何必 |  | figure (sum: 0.18),20,看得 | barrels | 旮 | 扛 | ender (sum: 0.21), | 各个环节 | 进行全面 | 间的 | 间 (sum: 0.22),各个环节 | 注册 | 加快 | 亮点 |  (sum: 0.19),各个环节 | 亮点 | 加快 | 纽 | 注册 (sum: 0.15)
QA held-out example,VAL_QA_000, ,71,<|AUDIO|>,pig | 王国 | 何必 |  | figure (sum: 0.18),22,事 |  | ender | 看得 | barrels (sum: 0.21), |  |  | sound |  (sum: 0.63), | 各个环节 |  | 间的 | sound (sum: 0.18),各个环节 | ions | 亮点 | 等活动 | 创造 (sum: 0.09)
QA held-out example,VAL_QA_000, ,71,<|AUDIO|>,pig | 王国 | 何必 |  | figure (sum: 0.18),24, |  | ial |  | ry (sum: 0.12),pig | 救 | 声音 | sound | d (sum: 0.13),ial | 救 | 声音 | pig | 顶 (sum: 0.07),ions | ial | ult | 声音 | 各个环节 (sum: 0.07)
QA held-out example,VAL_QA_000, ,71,<|AUDIO|>,pig | 王国 | 何必 |  | figure (sum: 0.18),26, | pig | than | ial | . (sum: 0.13),pig | ial | parts |  | Pr (sum: 0.38),pig | ial | 王国 | Pig | 荣誉 (sum: 0.20),ial | pig | 荣誉 | 网站 | 王国 (sum: 0.08)
QA held-out example,VAL_QA_000, ,71,<|AUDIO|>,pig | 王国 | 何必 |  | figure (sum: 0.18),28, | o | .. | . |  (sum: 0.28),pig | ial |  | Pig | P (sum: 0.34),pig | ial | Pig | 监督 | 王国 (sum: 0.20),pig | ial | <|midi_pitch_54|> | 监督 | Pig (sum: 0.08)
QA held-out example,VAL_QA_000, ,71,<|AUDIO|>,pig | 王国 | 何必 |  | figure (sum: 0.18),30, |  | background | pig | 监督 (sum: 0.17),pig |  | 监督 | background |  (sum: 0.24),pig | 监督 | background | 王国 | figure (sum: 0.23),pig | 监督 | 王国 | 落 | figures (sum: 0.21)
QA held-out example,VAL_QA_000, ,76,<|AUDIO|>, | pig | Pig | ions |  (sum: 0.25),0,<|3.29|> | 外部 | либо | 梳 | Matchers (sum: 0.08),或者是 | <|0.00|> | osemite | 如果没有 | 我没有 (sum: 0.51),或者是 | 笑声 | 我没有 | 毯 | 但是如果 (sum: 0.30),不影响 | 笑声 | 毯 | 弄 | 雀 (sum: 0.05)
QA held-out example,VAL_QA_000, ,76,<|AUDIO|>, | pig | Pig | ions |  (sum: 0.25),2,Matchers | 外部 | <|3.29|> | либо | 梳 (sum: 0.08),<|0.00|> | 或者是 | 不仅仅是 | 牌照 | 呐 (sum: 0.49),或者是 | 不影响 | 我没有 | 笑声 | 头发 (sum: 0.10),不影响 | 违法 | 尔 | 科学发展 | 貝 (sum: 0.05)
QA held-out example,VAL_QA_000, ,76,<|AUDIO|>, | pig | Pig | ions |  (sum: 0.25),4,ins | -Mart | 同 | 不小 | Matchers (sum: 0.10),<|0.00|> | 呐 | 生素 | 或者是 | 不仅仅是 (sum: 0.12),不影响 | ural | 或者是 | 人间 | 违法 (sum: 0.08),不影响 | 违法 | 什 | 貝 | 尔 (sum: 0.06)
QA held-out example,VAL_QA_000, ,76,<|AUDIO|>, | pig | Pig | ions |  (sum: 0.25),6,ins | 同 | .*?) | -Mart | 少量 (sum: 0.07),不仅仅是 | . | 人间 | ural | 对我说 (sum: 0.07),不影响 | 笑声 | ural | 人间 | 违法 (sum: 0.12),不影响 | 违法 | 笑声 | 什 | 白领 (sum: 0.06)
QA held-out example,VAL_QA_000, ,76,<|AUDIO|>, | pig | Pig | ions |  (sum: 0.25),8,ins | Matchers | [: | .*?) | 式 (sum: 0.06),相见 | 人间 | 边 | 不可能 | 对我说 (sum: 0.04),摩 | 可靠 | 田野 | 启用 | 均匀 (sum: 0.07),摩 | 可靠 | 增值服务 | 尔 | 均匀 (sum: 0.07)
QA held-out example,VAL_QA_000, ,76,<|AUDIO|>, | pig | Pig | ions |  (sum: 0.25),10,-Mart | 式 | [: | Matchers | 不小 (sum: 0.10),摩 | 因为它 | 可靠 | 田野 | 但它 (sum: 0.07),摩 | 可靠 | 田野 | 尔 | 均匀 (sum: 0.13),可靠 | 摩 | 尔 | 不容 | 人都 (sum: 0.09)
QA held-out example,VAL_QA_000, ,76,<|AUDIO|>, | pig | Pig | ions |  (sum: 0.25),12,式 | -Mart | 进行全面 | 峙 | 笆 (sum: 0.18),摩 | 音响 | 进行全面 | 沙漠 | 录制 (sum: 0.06),摩 | 各个环节 | 进行全面 | 尔斯 | 可靠 (sum: 0.08),各个环节 | 摩 | 抗衡 | 网络传播 | 不容 (sum: 0.06)
QA held-out example,VAL_QA_000, ,76,<|AUDIO|>, | pig | Pig | ions |  (sum: 0.25),14,-Mart | 式 | 旮 | izons | 进行全面 (sum: 0.24),进行全面 | 录制 | 尔斯 | 因为它 | 可靠 (sum: 0.06),摩 | 可靠 | 各个环节 | 尔斯 | 尔 (sum: 0.09),摩 | 各个环节 | 可靠 | 尔 | 赌 (sum: 0.07)
QA held-out example,VAL_QA_000, ,76,<|AUDIO|>, | pig | Pig | ions |  (sum: 0.25),16,air | 进行全面 | 旮 | -Mart | 式 (sum: 0.09),. | 人间 | 进行全面 | 看得 |  (sum: 0.09),可靠 | 尔 | 尔斯 | 看得 | 各个环节 (sum: 0.11),尔 | 赌 | 可靠 | 各个环节 | ting (sum: 0.09)
QA held-out example,VAL_QA_000, ,76,<|AUDIO|>, | pig | Pig | ions |  (sum: 0.25),18,旮 | 送到 | 进行全面 | -Mart | 毯 (sum: 0.08), | Official | 尔 | 相亲 | 嘀 (sum: 0.23),尔 | 各个环节 | 可靠 | 尔斯 | 相关负责 (sum: 0.19),各个环节 | 相关负责 | 尔 | 赌 | 部分内容 (sum: 0.20)
QA held-out example,VAL_QA_000, ,76,<|AUDIO|>, | pig | Pig | ions |  (sum: 0.25),20,看得 | 扛 | 送到 | part | Up (sum: 0.10),official |  | . | 可靠 | 人间 (sum: 0.18),各个环节 | 可靠 | part | Pr | 部分 (sum: 0.14),各个环节 | 部分内容 | 的一部分 | 尔斯 | 创造 (sum: 0.13)
QA held-out example,VAL_QA_000, ,76,<|AUDIO|>, | pig | Pig | ions |  (sum: 0.25),22, | 事 | 光 | 部分 | 扛 (sum: 0.16), | portion | . | Pr |  (sum: 0.67),portion |  | Pr | 部分 | 各个环节 (sum: 0.35),portion | 鲁 | 各个环节 | 部分 | Pr (sum: 0.16)
QA held-out example,VAL_QA_000, ,76,<|AUDIO|>, | pig | Pig | ions |  (sum: 0.25),24,/ | 扛 | d |  |  (sum: 0.18), | Pr | d |  | portion (sum: 0.36),ial | Pr | portion | � | ian (sum: 0.18),ial | 创造 | ions | ion | ian (sum: 0.20)
QA held-out example,VAL_QA_000, ,76,<|AUDIO|>, | pig | Pig | ions |  (sum: 0.25),26,y | 3 | / | 4 | p (sum: 0.24),pig | Pr | ial |  |  (sum: 0.43),ial | pig | ian | ion | Pig (sum: 0.38),ial | ian | ion | Pig | pig (sum: 0.30)
QA held-out example,VAL_QA_000, ,76,<|AUDIO|>, | pig | Pig | ions |  (sum: 0.25),28,o | p |  | 3 | .. (sum: 0.31),Pr | pig | p | P |  (sum: 0.41),pig | ion | Pr | ions | ian (sum: 0.25),ions | ion | ian | 鲁 | 创造 (sum: 0.28)
QA held-out example,VAL_QA_000, ,76,<|AUDIO|>, | pig | Pig | ions |  (sum: 0.25),30, | background | o |  | 的一部分 (sum: 0.13),pig | in | background |  | p (sum: 0.24),pig | Pig | background | primitives |  (sum: 0.24),pig | Pig | background | ions | 的一部分 (sum: 0.25)
QA held-out example,VAL_QA_000, ,81,<|AUDIO|>,icking | ned | ing | 'd | 电源 (sum: 0.24),0,走上 | � | ia | � | defer (sum: 0.08),的声音 | 拂 | 来自于 | 潜能 | <|0.00|> (sum: 0.11),的声音 | 什 | <|0.00|> | 拂 | 来自于 (sum: 0.12),什 | 用户提供 | 不影响 | 一本书 | 室内 (sum: 0.11)
QA held-out example,VAL_QA_000, ,81,<|AUDIO|>,icking | ned | ing | 'd | 电源 (sum: 0.24),2,� | 走上 | � | igo | ia (sum: 0.08),itself | iv | 拂 | 接触 | 渡 (sum: 0.13),拂 | 绩 | itself | la | 举行的 (sum: 0.05),xpath | isObject | 哝 | 绩 | lijke (sum: 0.03)
QA held-out example,VAL_QA_000, ,81,<|AUDIO|>,icking | ned | ing | 'd | 电源 (sum: 0.24),4,� | igo | 提出的 | 好消息 | 蓉 (sum: 0.08),渡 | itself | pan | 吠 | 来自 (sum: 0.09),ming | 拂 | xpath | 综合实力 | 绩 (sum: 0.06),ACHER | 综合实力 | 哝 | isObject | allback (sum: 0.04)
QA held-out example,VAL_QA_000, ,81,<|AUDIO|>,icking | ned | ing | 'd | 电源 (sum: 0.24),6,� | igo | 吹 | 击 | 送去 (sum: 0.10),的声音 | . | itself | 他自己 | himself (sum: 0.39),的声音 | 绩 | himself | xpath | ming (sum: 0.13),极 | 放松 | 综合实力 | ACHER | xpath (sum: 0.04)
QA held-out example,VAL_QA_000, ,81,<|AUDIO|>,icking | ned | ing | 'd | 电源 (sum: 0.24),8,igo | 送去 | 质量问题 | 全面推进 | 做不到 (sum: 0.11),的声音 | 他自己 | 自然而 | 抽烟 | itself (sum: 0.27),自然而 | itself | 的声音 | Ethernet | 自身 (sum: 0.12),ned | 清华大学 | 创造 | 本身 | ham (sum: 0.05)
QA held-out example,VAL_QA_000, ,81,<|AUDIO|>,icking | ned | ing | 'd | 电源 (sum: 0.24),10,igo | 送去 | 蓉 | 皿 | 穿 (sum: 0.12),他自己 | 吠 | 的声音 | Ethernet | 自然而 (sum: 0.25),本身 | 自然而 | 本身的 | 员 | Ethernet (sum: 0.07),清华大学 | ality | ned | 本身 | 创造 (sum: 0.06)
QA held-out example,VAL_QA_000, ,81,<|AUDIO|>,icking | ned | ing | 'd | 电源 (sum: 0.24),12,渠 | 穿 | igo | 送出 | 蓉 (sum: 0.07),吠 | 的声音 | 同类 | 也可能 | Ethernet (sum: 0.24),创造 | 吠 | 同类 | 谷 | 本身的 (sum: 0.08),清华大学 | 自身 | 创造 | 本身 | ality (sum: 0.08)
QA held-out example,VAL_QA_000, ,81,<|AUDIO|>,icking | ned | ing | 'd | 电源 (sum: 0.24),14,冀 | 路 | 迟 | 急 | rud (sum: 0.07),的声音 | 抽烟 | 也可能 | . | 吠 (sum: 0.21),本身的 | 抽烟 | 创造 | 也可能 | 的声音 (sum: 0.08),本身的 | 本身 | 自身 | 创造 | 附加 (sum: 0.10)
QA held-out example,VAL_QA_000, ,81,<|AUDIO|>,icking | ned | ing | 'd | 电源 (sum: 0.24),16,路 | 迟 | 人性 | 穿 | 渠 (sum: 0.11),的声音 | 抽烟 | . | 自身的 | 也没有 (sum: 0.18),创造 | 自身的 | 抽烟 | 也没有 | 本身的 (sum: 0.12),创造 | 本身 | 本身的 | 自身 | 附加 (sum: 0.08)
QA held-out example,VAL_QA_000, ,81,<|AUDIO|>,icking | ned | ing | 'd | 电源 (sum: 0.24),18,路 | 阶级 | 托 | 穿 | 旱 (sum: 0.51),抽烟 | 路 | 人间 | 动静 | erm (sum: 0.18),ned | 抽烟 | 创造 | 路 | 也没有 (sum: 0.11),附加 | ned | 创造 | uit | 刀 (sum: 0.11)
QA held-out example,VAL_QA_000, ,81,<|AUDIO|>,icking | ned | ing | 'd | 电源 (sum: 0.24),20,背景 | 路 | 抽烟 | 内心 | 春风 (sum: 0.09),声 | sound | sounds | 的声音 | 抽烟 (sum: 0.55),sound | sounds | 输 | 的声音 | 声 (sum: 0.18),刀 | 输 | ned | 也没有 | 附加 (sum: 0.08)
QA held-out example,VAL_QA_000, ,81,<|AUDIO|>,icking | ned | ing | 'd | 电源 (sum: 0.24),22,猪 | 山 | 物品 | 挑选 | 短 (sum: 0.14),猪 | pig | 猪肉 | sounds | 声 (sum: 0.73),猪 | pig | 猪肉 | sounds | ned (sum: 0.64),猪 | uit | pig | 猪肉 | 员 (sum: 0.28)
QA held-out example,VAL_QA_000, ,81,<|AUDIO|>,icking | ned | ing | 'd | 电源 (sum: 0.24),24,猪 |  | ham | sw | 解决 (sum: 0.24),猪 | pig | 猪肉 | Pig | pigs (sum: 0.98),猪 | pig | 猪肉 | Pig | pigs (sum: 0.96),猪 | pig | 猪肉 | Pig | uit (sum: 0.80)
QA held-out example,VAL_QA_000, ,81,<|AUDIO|>,icking | ned | ing | 'd | 电源 (sum: 0.24),26,pig | 猪 | 母 | sw | Pig (sum: 0.28),pig | 猪 | 猪肉 | Pig | pigs (sum: 0.99),pig | 猪 | Pig | 猪肉 | pigs (sum: 0.96),猪 | pig | Pig | 猪肉 | 母 (sum: 0.79)
QA held-out example,VAL_QA_000, ,81,<|AUDIO|>,icking | ned | ing | 'd | 电源 (sum: 0.24),28,sw | f | p |  | re (sum: 0.37),pig | p | ng | ing | p (sum: 0.39),pig | ned | ng | ning | 挑选 (sum: 0.31),ned | pig | 挑选 | ning | ng (sum: 0.24)
QA held-out example,VAL_QA_000, ,81,<|AUDIO|>,icking | ned | ing | 'd | 电源 (sum: 0.24),30, | f | icking | re |  (sum: 0.23),icking | ing | 挑选 | 电源 | silent (sum: 0.15),icking | 挑选 | 电源 | ned | 特 (sum: 0.19),icking | 挑选 | ned | 特 | 电源 (sum: 0.23)
QA held-out example,VAL_QA_000, ,86,<|AUDIO|>,旭 | : | 8 | 组合 | ： (sum: 0.35),0,<|0.01|> | 词 | 泪 | 按规定 | 闹 (sum: 0.99),airobi | 漪 | 或者是 | 这座城市 | ailles (sum: 0.15),<|0.00|> | airobi | 抽象 | 这座城市 | Jinping (sum: 0.85),<|0.00|> | 词 | 支援 | 抽象 | 乍 (sum: 0.93)
QA held-out example,VAL_QA_000, ,86,<|AUDIO|>,旭 | : | 8 | 组合 | ： (sum: 0.35),2,<|0.01|> | 词 | 泪 | 按规定 | 闹 (sum: 0.99),声响 | 关切 | 剩下的 | <|0.01|> | 声音 (sum: 0.17),<|0.00|> | <|0.01|> | 词 | ][( | 剩下的 (sum: 0.48),<|0.00|> | 词 | <|0.01|> | 乍 | 支援 (sum: 0.65)
QA held-out example,VAL_QA_000, ,86,<|AUDIO|>,旭 | : | 8 | 组合 | ： (sum: 0.35),4,<|0.01|> | 词 | 泪 | 闹 | 按规定 (sum: 0.98),剩下的 | <|0.01|> | 关切 | vag | 刚好 (sum: 0.15),<|0.01|> | <|0.00|> | 这座城市 | 稍 | � (sum: 0.18),<|0.00|> | 词 | 支援 | <|0.01|> | 乍 (sum: 0.26)
QA held-out example,VAL_QA_000, ,86,<|AUDIO|>,旭 | : | 8 | 组合 | ： (sum: 0.35),6,<|0.01|> | 词 | 泪 | stein | 闹 (sum: 0.94),去过 | 此次 | 关切 | 洗手 | 剩下的 (sum: 0.06),<|0.01|> | 这座城市 | 去过 | ][( | 支援 (sum: 0.08),词 | 支援 | 分化 | <|0.01|> | 最大的 (sum: 0.14)
QA held-out example,VAL_QA_000, ,86,<|AUDIO|>,旭 | : | 8 | 组合 | ： (sum: 0.35),8,词 | <|0.01|> | 鱼 | 前三 | stein (sum: 0.70),洗手 | fel | 垒 | 便会 | 詞 (sum: 0.06),词 | 詞 | 洗手 | 当下 | 而后 (sum: 0.23),词 | 詞 | 颗粒 | <|0.01|> | 支援 (sum: 0.75)
QA held-out example,VAL_QA_000, ,86,<|AUDIO|>,旭 | : | 8 | 组合 | ： (sum: 0.35),10,词 | minus | 鱼 | <|0.01|> | 宏 (sum: 0.56),而后 | 洗手 | fel | 词 | 性命 (sum: 0.16),词 | 而后 | 詞 | 洗手 | 区别 (sum: 0.45),词 | 詞 | 区别 | 条 | 符合条件 (sum: 0.67)
QA held-out example,VAL_QA_000, ,86,<|AUDIO|>,旭 | : | 8 | 组合 | ： (sum: 0.35),12,词 | 宏 | � | minus | stein (sum: 0.36),词 | fel | 詞 | 性命 | 也只能 (sum: 0.19),词 | 詞 | 去过 | 肥料 | fel (sum: 0.50),词 | 詞 | 条 | 配偶 | 区别 (sum: 0.53)
QA held-out example,VAL_QA_000, ,86,<|AUDIO|>,旭 | : | 8 | 组合 | ： (sum: 0.35),14,<|0.01|> | 词 | 佐 | � | 枷 (sum: 0.15),词 | 性命 | 詞 | ”. | 而后 (sum: 0.12),词 | 詞 | <|0.01|> | 昆仑 | 而后 (sum: 0.30),词 | 条 | <|0.01|> | 詞 | 便是 (sum: 0.30)
QA held-out example,VAL_QA_000, ,86,<|AUDIO|>,旭 | : | 8 | 组合 | ： (sum: 0.35),16,枷 | 丝 | 宏 | 前三 | <|0.01|> (sum: 0.12),fel | 词 | ”. | 昆仑 | ことは (sum: 0.11),词 | 条 | 五官 | fel | 亏损 (sum: 0.13),条 | 词 | 事 | 颗粒 | 便是 (sum: 0.19)
QA held-out example,VAL_QA_000, ,86,<|AUDIO|>,旭 | : | 8 | 组合 | ： (sum: 0.35),18,丝 | 枷 | <|0.01|> | 佐 | 么 (sum: 0.27),ことは | 座 | 声明 | ring | ”. (sum: 0.07),条 | <|0.01|> | ことは | 声明 | 事 (sum: 0.13),条 | <|0.01|> | 事 | 应注意 | 颗粒 (sum: 0.22)
QA held-out example,VAL_QA_000, ,86,<|AUDIO|>,旭 | : | 8 | 组合 | ： (sum: 0.35),20,丝 | cc |  | - | 及 (sum: 0.18),声明 | 句子 | 词 | ことは | 睫毛 (sum: 0.11),应注意 | 声明 | 条 | 句子 | 补充 (sum: 0.14),应注意 | 条 | 补充 | 便是 | � (sum: 0.25)
QA held-out example,VAL_QA_000, ,86,<|AUDIO|>,旭 | : | 8 | 组合 | ： (sum: 0.35),22,- |  | : | ( |  (sum: 0.75),句子 | 旭 | 关注 | 一手 | attent (sum: 0.18),句子 | 关注 | 一手 | 关 | 应注意 (sum: 0.14),条 | reed | 盗窃 | 一手 | 应注意 (sum: 0.11)
QA held-out example,VAL_QA_000, ,86,<|AUDIO|>,旭 | : | 8 | 组合 | ： (sum: 0.35),24,- | ( |  | : | _ (sum: 0.91),一手 | : | 旭 | 主管 | fe (sum: 0.17),一手 | 便是 | 丝 | 智力 | 奉献 (sum: 0.14),一手 | 丝 | 便是 | 伐 | 盗窃 (sum: 0.12)
QA held-out example,VAL_QA_000, ,86,<|AUDIO|>,旭 | : | 8 | 组合 | ： (sum: 0.35),26,- | : | ( | _ |  (sum: 0.97),: | 一手 | 去看看 | 旭 | 首位 (sum: 0.15),一手 | 面 | 去看看 | 管 | face (sum: 0.10),一手 | 管 | 伐 | 那一天 | face (sum: 0.11)
QA held-out example,VAL_QA_000, ,86,<|AUDIO|>,旭 | : | 8 | 组合 | ： (sum: 0.35),28,- | ( | : |  | _ (sum: 0.99),: | 旭 | f | 烈 | s (sum: 0.24),: | 旭 | face | 一手 | 管 (sum: 0.10),face | amas | 句 | 作物 | 伐 (sum: 0.07)
QA held-out example,VAL_QA_000, ,86,<|AUDIO|>,旭 | : | 8 | 组合 | ： (sum: 0.35),30,市 | 旭 | 童 | 词 |  (sum: 0.13),旭 | 管 | : | 市 | 看好 (sum: 0.21),旭 | 管 | 看好 | 童 | 词 (sum: 0.26),管 | 旭 | 童 | 词 | 看好 (sum: 0.29)
QA held-out example,VAL_QA_000, ,91,<|AUDIO|>,旭 | ： | o | 9 | 奥 (sum: 0.18),0,<|0.01|> | 词 | 泪 | 佐 | 闹 (sum: 0.99),或者是 | airobi | 漪 | 生素 | 这座城市 (sum: 0.16),<|0.00|> | 或者是 | airobi | 这座城市 | 抽象 (sum: 0.56),<|0.00|> | 支援 | 词 | 不理 | 看病 (sum: 0.18)
QA held-out example,VAL_QA_000, ,91,<|AUDIO|>,旭 | ： | o | 9 | 奥 (sum: 0.18),2,<|0.01|> | 词 | 泪 | 佐 | 致癌 (sum: 0.99),声响 | 音 | 剩下的 | 声 | <|yue|> (sum: 0.27),<|0.00|> | 亏 | 最少 | <|0.01|> | 声响 (sum: 0.30),<|0.00|> | <|0.01|> | 词 | enko | ][( (sum: 0.33)
QA held-out example,VAL_QA_000, ,91,<|AUDIO|>,旭 | ： | o | 9 | 奥 (sum: 0.18),4,<|0.01|> | 词 | 泪 | 佐 | 闹 (sum: 0.98),刚好 | 剩下的 | 罢了 | <|yue|> | 肯定 (sum: 0.11),最少 | <|0.00|> | 亏 | ][( | <|0.01|> (sum: 0.11),<|0.00|> | 词 | <|0.01|> | 支援 | 最少 (sum: 0.10)
QA held-out example,VAL_QA_000, ,91,<|AUDIO|>,旭 | ： | o | 9 | 奥 (sum: 0.18),6,<|0.01|> | 词 | 泪 | 佐 | stein (sum: 0.95),洗手 | 垒 | 罢了 | 刚好 | 肯定 (sum: 0.13),亏 | ][( | 最少 | 洗手 | 而后 (sum: 0.10),分化 | 词 | 亏 | � | 煦 (sum: 0.07)
QA held-out example,VAL_QA_000, ,91,<|AUDIO|>,旭 | ： | o | 9 | 奥 (sum: 0.18),8,词 | <|0.01|> | 佐 | 泪 | ins (sum: 0.66),洗手 | 垒 | 罢了 | 做个 | 刚好 (sum: 0.14),词 | 洗手 | 垒 | 亏 | 而后 (sum: 0.12),词 | 筒 | 颗粒 | 亏 | 詞 (sum: 0.40)
QA held-out example,VAL_QA_000, ,91,<|AUDIO|>,旭 | ： | o | 9 | 奥 (sum: 0.18),10,词 | 佐 | ins | <|0.01|> | 鱼 (sum: 0.49),而后 | 洗手 | 性命 | 中国梦 | 卸 (sum: 0.26),词 | 而后 | 洗手 | 卸 | 肥料 (sum: 0.23),词 | ivo | 卸 | 筒 | 肥料 (sum: 0.27)
QA held-out example,VAL_QA_000, ,91,<|AUDIO|>,旭 | ： | o | 9 | 奥 (sum: 0.18),12,词 | <|0.01|> | 佐 | 丝 | 筒 (sum: 0.30),而后 | 词 | 洗手 | 性命 | 也只能 (sum: 0.17),词 | 而后 | 卸 | <|yue|> | 洗手 (sum: 0.21),词 | ivo | 便是 | 辩 | 颗粒 (sum: 0.17)
QA held-out example,VAL_QA_000, ,91,<|AUDIO|>,旭 | ： | o | 9 | 奥 (sum: 0.18),14,<|0.01|> | 筒 | 鲍 | 枷 | 佐 (sum: 0.16),性命 | 严密 | 词 | 而后 | 积极推进 (sum: 0.11),词 | 卸 | 严密 | 而后 | 供需 (sum: 0.12),词 | ivo | 筒 | 供需 | 便是 (sum: 0.15)
QA held-out example,VAL_QA_000, ,91,<|AUDIO|>,旭 | ： | o | 9 | 奥 (sum: 0.18),16,丝 | 筒 | 枷 | 佛 | 佐 (sum: 0.12),”. | 五官 | 严密 | 性命 | fel (sum: 0.06),五官 | 词 | 便是 | 卸 | 抽象 (sum: 0.07),ivo | 便是 | 事 | 条 | 五官 (sum: 0.12)
QA held-out example,VAL_QA_000, ,91,<|AUDIO|>,旭 | ： | o | 9 | 奥 (sum: 0.18),18,丝 |  | 加 | - | cc (sum: 0.22),性命 | 声明 | 中国梦 | 座 | 坐下 (sum: 0.08),供需 | 声明 | 应注意 | 卸 | 符合条件 (sum: 0.08),供需 | 条 | 应注意 | ivo | 筒 (sum: 0.10)
QA held-out example,VAL_QA_000, ,91,<|AUDIO|>,旭 | ： | o | 9 | 奥 (sum: 0.18),20,- |  | cc | 及 | ( (sum: 0.44),声明 | 抽象 | 积极推进 | 历代 | 供需 (sum: 0.05),应注意 | 抽象 | 加紧 | 供需 | 声明 (sum: 0.10),应注意 | 加紧 | 补充 | 律 | 抽象 (sum: 0.13)
QA held-out example,VAL_QA_000, ,91,<|AUDIO|>,旭 | ： | o | 9 | 奥 (sum: 0.18),22,- | ( |  | / |  (sum: 0.73),一手 | 句子 | heart | 秋季 | 中国梦 (sum: 0.13),一手 | 条 | 抽象 | 盗窃 | 必 (sum: 0.16),一手 | 条 | 盗窃 | 律 | person (sum: 0.15)
QA held-out example,VAL_QA_000, ,91,<|AUDIO|>,旭 | ： | o | 9 | 奥 (sum: 0.18),24,- | ( | / |  |  (sum: 0.88),一手 | lap | 智力 | person | 逻辑 (sum: 0.29),一手 | person | 条 | 便是 | 逻辑 (sum: 0.27),一手 | 条 | person | 便是 | 最强 (sum: 0.19)
QA held-out example,VAL_QA_000, ,91,<|AUDIO|>,旭 | ： | o | 9 | 奥 (sum: 0.18),26,- | ( | / | : |  (sum: 0.91),一手 | 供需 | pig | 逻辑 | farm (sum: 0.16),一手 | 供需 | 逻辑 | pig | 管 (sum: 0.22),一手 | 供需 | 管 | ants | 信息发布 (sum: 0.19)
QA held-out example,VAL_QA_000, ,91,<|AUDIO|>,旭 | ： | o | 9 | 奥 (sum: 0.18),28,( | - |  | : | u (sum: 0.70),u | pig | 寻 | 一手 | 糊 (sum: 0.11),u | 一手 | 寻 | pig | >>> (sum: 0.09),一手 | 寻 | u | >>> | pig (sum: 0.05)
QA held-out example,VAL_QA_000, ,91,<|AUDIO|>,旭 | ： | o | 9 | 奥 (sum: 0.18),30,o | 旭 | 去看看 | Earth | 是可以 (sum: 0.14),旭 | o | pig | 反驳 | Tam (sum: 0.24),旭 | o | pig | 反驳 | 是最 (sum: 0.20),旭 | o | 是最 | pig | 管 (sum: 0.15)
QA held-out example,VAL_QA_000, ,96,<|AUDIO|>,in |  | o | the | - (sum: 0.36),0,盼 | 同 | 保险 | 迄今为止 | 系列 (sum: 0.11),或者是 | 笑声 | 呐 | 雨 | 的声音 (sum: 0.22),或者是 | 笑声 | 的声音 | 毯 | human (sum: 0.14),用户提供 | 不影响 | 存储 | 尔 | 报酬 (sum: 0.12)
QA held-out example,VAL_QA_000, ,96,<|AUDIO|>,in |  | o | the | - (sum: 0.36),2,盼 | 同 | rewards | 保险 | 系列 (sum: 0.08),呐 | 乐观 | 笑声 | 在那里 | human (sum: 0.16),也许是 | 报酬 | 用户提供 | 你说 | 在广州 (sum: 0.06),allback | <|midi_pitch_29|> | 用户提供 | 尔 | 手艺 (sum: 0.04)
QA held-out example,VAL_QA_000, ,96,<|AUDIO|>,in |  | o | the | - (sum: 0.36),4,同 | 保险 | WC | 系列 | IAN (sum: 0.07),呐 | ab | 在那里 | 乐观 | 那个人 (sum: 0.25),人间 | 违法 | 那个人 | 也许是 | 在那里 (sum: 0.05),用户提供 | 尔 | 绩 | 现场 | 违法 (sum: 0.05)
QA held-out example,VAL_QA_000, ,96,<|AUDIO|>,in |  | o | the | - (sum: 0.36),6,保险 | 同 | WC | 系列 | .*?) (sum: 0.10),ab | human | 乐观 | 人间 | 在那里 (sum: 0.16),人间 | 也许是 | 违法 | urban | 笑声 (sum: 0.08),用户提供 | 存储 | 不影响 | 逃离 | 也许是 (sum: 0.07)
QA held-out example,VAL_QA_000, ,96,<|AUDIO|>,in |  | o | the | - (sum: 0.36),8,保险 | IAN | 可靠 | WC | 走上 (sum: 0.08),哄 | 让它 | 在那里 | 做不到 | 吹 (sum: 0.16),哄 | 做不到 | 也许是 | 可靠 | 在那里 (sum: 0.13),可靠 | ler | 也许是 | 员 | .*?) (sum: 0.11)
QA held-out example,VAL_QA_000, ,96,<|AUDIO|>,in |  | o | the | - (sum: 0.36),10,IAN | 保险 | 可靠 | .*?) | 部分 (sum: 0.08),带回 | 在那里 | 哄 | 它 | 也可能 (sum: 0.14),员 | 可靠 | 做不到 | 哄 | 也许是 (sum: 0.16),员 | 可靠 | ler | 也许是 | 做不到 (sum: 0.24)
QA held-out example,VAL_QA_000, ,96,<|AUDIO|>,in |  | o | the | - (sum: 0.36),12,栖 | 保险 | 奖 | IAN | 可靠 (sum: 0.09),(;;) | 哄 | its | 在那里 | 也可能 (sum: 0.10),员 | 哄 | 也许是 | (;;) | 做不到 (sum: 0.12),员 | 也许是 | ler | 可靠 | 哄 (sum: 0.22)
